1.5067222994900291, 10.000000000000007
4.038015762633286, 11.01045296167247
6.448771441817335, 11.881533101045303
8.859527121001392, 12.89198606271777
11.270282800185441, 13.937282229965156
16.27260083449235, 14.930313588850183
22.178952248493317, 15.905923344947741
29.592025961984206, 16.98606271777004
38.39128419100605, 17.96167247386759
49.17941585535465, 18.867595818815335
59.0635141400093, 19.912891986062725
70.27352804821511, 20.90592334494774
77.62633286972648, 21.93379790940767
84.97913769123781, 22.944250871080143
92.33194251274918, 23.972125435540075
99.68474733426058, 24.947735191637634
104.56652758460825, 25.975609756097565
110.5331478905888, 26.898954703832757
115.4751970329161, 27.926829268292686
121.80343069077423, 28.902439024390247
126.86601761706072, 29.982578397212546
